,rank_test_accuracy,param_criterion,param_n_estimators,param_max_features,param_max_depth,param_min_samples_split,mean_test_accuracy,mean_test_precision,mean_test_recall
2338,2226,entropy,160,5,3,5,87.77000000000001,88.64999999999999,98.15
2273,2226,entropy,120,4,3,2,87.77000000000001,88.11,98.94
2294,2226,entropy,180,4,3,4,87.77000000000001,88.01,99.1
2292,2226,entropy,140,4,3,4,87.77000000000001,88.01,99.1
1086,2226,gini,140,1,7,2,87.77000000000001,87.56,99.76
2571,2226,entropy,140,2,5,3,87.77000000000001,87.63,99.65
2568,2226,entropy,80,2,5,3,87.77000000000001,87.64,99.65
2423,2226,entropy,60,3,4,3,87.77000000000001,87.77000000000001,99.45
507,2226,gini,80,5,3,2,87.77000000000001,88.73,98.04
2562,2226,entropy,140,2,5,2,87.77000000000001,87.69,99.57000000000001
2573,2226,entropy,180,2,5,3,87.77000000000001,87.66000000000001,99.61
783,2226,gini,20,2,5,5,87.77000000000001,87.77000000000001,99.45
523,2226,gini,40,5,3,4,87.77000000000001,88.64999999999999,98.15
2584,2226,entropy,40,2,5,5,87.77000000000001,87.72,99.53
2561,2226,entropy,120,2,5,2,87.77000000000001,87.64,99.65
2438,2226,entropy,180,3,4,4,87.77000000000001,87.85,99.33
2572,2245,entropy,160,2,5,3,87.77000000000001,87.69,99.57000000000001
2591,2245,entropy,180,2,5,5,87.77000000000001,87.66000000000001,99.61
501,2245,gini,140,4,3,5,87.77000000000001,88.03,99.06
2432,2245,entropy,60,3,4,4,87.77000000000001,87.71,99.53
2580,2249,entropy,140,2,5,4,87.72999999999999,87.6,99.65
2902,2249,entropy,100,1,7,4,87.72999999999999,87.53,99.76
2590,2249,entropy,160,2,5,5,87.72999999999999,87.63,99.61
2279,2249,entropy,60,4,3,3,87.72999999999999,87.94999999999999,99.14
510,2249,gini,140,5,3,2,87.72999999999999,88.67,98.07000000000001
2892,2249,entropy,80,1,7,3,87.72999999999999,87.55,99.72
496,2249,gini,40,4,3,5,87.72999999999999,88.38000000000001,98.50999999999999
2570,2249,entropy,120,2,5,3,87.72999999999999,87.66000000000001,99.57000000000001
1091,2249,gini,60,1,7,3,87.72999999999999,87.55,99.72999999999999
532,2249,gini,40,5,3,5,87.72999999999999,88.84,97.84
1084,2249,gini,100,1,7,2,87.72999999999999,87.53,99.76
2908,2249,entropy,40,1,7,5,87.72999999999999,87.53,99.76
1088,2249,gini,180,1,7,2,87.72999999999999,87.53,99.76
764,2262,gini,180,2,5,2,87.7,87.57000000000001,99.65
2587,2262,entropy,100,2,5,5,87.7,87.6,99.61
2558,2262,entropy,60,2,5,2,87.7,87.6,99.61
2891,2262,entropy,60,1,7,3,87.7,87.5,99.76
1092,2262,gini,80,1,7,3,87.7,87.52,99.72
1103,2267,gini,120,1,7,4,87.7,87.52,99.72999999999999
1098,2267,gini,20,1,7,4,87.7,87.5,99.76
2268,2267,entropy,20,4,3,2,87.7,88.29,98.59
2589,2267,entropy,140,2,5,5,87.7,87.57000000000001,99.65
2893,2267,entropy,100,1,7,3,87.7,87.45,99.83999999999999
2905,2267,entropy,160,1,7,4,87.7,87.52,99.72
1081,2267,gini,40,1,7,2,87.7,87.52,99.72
2290,2267,entropy,100,4,3,4,87.7,88.0,99.02
2567,2267,entropy,60,2,5,3,87.7,87.58,99.65
2319,2267,entropy,140,5,3,3,87.7,88.56,98.19
2297,2267,entropy,60,4,3,5,87.7,87.94,99.1
2285,2278,entropy,180,4,3,3,87.67,87.91,99.1
1105,2278,gini,160,1,7,4,87.67,87.49,99.72999999999999
1104,2278,gini,140,1,7,4,87.67,87.47,99.76
506,2278,gini,60,5,3,2,87.67,88.56,98.15
2566,2278,entropy,40,2,5,3,87.67,87.62,99.53
1097,2278,gini,180,1,7,3,87.67,87.52,99.69
1087,2278,gini,160,1,7,2,87.67,87.49,99.72
1083,2278,gini,80,1,7,2,87.67,87.47,99.76
2291,2278,entropy,120,4,3,4,87.67,87.92,99.1
504,2287,gini,20,5,3,2,87.67,88.67,98.0
2314,2287,entropy,40,5,3,3,87.67,88.44999999999999,98.31
1096,2287,gini,160,1,7,3,87.67,87.47,99.76
2578,2287,entropy,100,2,5,4,87.67,87.57000000000001,99.61
469,2287,gini,40,4,3,2,87.67,88.18,98.7
2899,2287,entropy,40,1,7,4,87.67,87.57000000000001,99.61
2559,2287,entropy,80,2,5,2,87.67,87.57000000000001,99.61
2315,2287,entropy,60,5,3,3,87.67,88.58,98.11
2288,2287,entropy,60,4,3,4,87.67,87.97,99.02
1115,2287,gini,180,1,7,5,87.67,87.49,99.72
2890,2287,entropy,40,1,7,3,87.67,87.49,99.72999999999999
2882,2287,entropy,60,1,7,2,87.67,87.47,99.76
2280,2287,entropy,80,4,3,3,87.67,88.02,98.94
1114,2287,gini,160,1,7,5,87.67,87.55,99.65
919,2301,gini,40,1,6,4,87.63,87.49,99.69
2282,2301,entropy,120,4,3,3,87.63,87.96000000000001,98.98
486,2301,gini,20,4,3,4,87.63,88.05,98.86
2901,2301,entropy,80,1,7,4,87.63,87.44,99.76
509,2301,gini,120,5,3,2,87.63,88.66000000000001,97.96000000000001
776,2301,gini,60,2,5,4,87.63,87.56,99.57000000000001
2330,2301,entropy,180,5,3,4,87.63,88.39,98.35000000000001
2903,2301,entropy,120,1,7,4,87.63,87.49,99.69
2581,2301,entropy,160,2,5,4,87.63,87.57000000000001,99.57000000000001
2900,2301,entropy,60,1,7,4,87.63,87.49,99.69
1108,2311,gini,40,1,7,5,87.63,87.41,99.8
2293,2311,entropy,160,4,3,4,87.63,88.01,98.9
1093,2311,gini,100,1,7,3,87.63,87.41,99.8
1082,2311,gini,60,1,7,2,87.63,87.46000000000001,99.72
2274,2311,entropy,140,4,3,2,87.63,87.81,99.21
576,2316,gini,20,2,4,2,87.6,87.53999999999999,99.57000000000001
2301,2316,entropy,140,4,3,5,87.6,87.8,99.17
2269,2316,entropy,40,4,3,2,87.6,87.69,99.33
1113,2316,gini,140,1,7,5,87.6,87.42999999999999,99.72
2897,2316,entropy,180,1,7,3,87.6,87.42999999999999,99.72
1099,2316,gini,40,1,7,4,87.6,87.46000000000001,99.69
2308,2316,entropy,100,5,3,2,87.6,88.58,98.04
2441,2316,entropy,60,3,4,5,87.6,87.64,99.41
2339,2324,entropy,180,5,3,5,87.57000000000001,88.49000000000001,98.11
2305,2324,entropy,40,5,3,2,87.57000000000001,88.38000000000001,98.27
2884,2324,entropy,100,1,7,2,87.57000000000001,87.38,99.76
2895,2324,entropy,140,1,7,3,87.57000000000001,87.38,99.76
1112,2328,gini,120,1,7,5,87.57000000000001,87.4,99.72999999999999
444,2328,gini,80,3,3,3,87.57000000000001,87.53999999999999,99.53
1090,2328,gini,40,1,7,3,87.57000000000001,87.35000000000001,99.8
2888,2328,entropy,180,1,7,2,87.57000000000001,87.42999999999999,99.69
612,2328,gini,20,3,4,2,87.57000000000001,87.69,99.29
2904,2333,entropy,140,1,7,4,87.53,87.3,99.83999999999999
354,2333,gini,80,5,2,5,87.53,87.88,98.98
2336,2333,entropy,120,5,3,5,87.53,88.42999999999999,98.15
2275,2333,entropy,160,4,3,2,87.53,87.92,98.9
2586,2333,entropy,80,2,5,5,87.53,87.4,99.69
2322,2333,entropy,20,5,3,4,87.53,88.4,98.19
436,2333,gini,100,3,3,2,87.53,87.5,99.53
2334,2333,entropy,80,5,3,5,87.53,88.38000000000001,98.22999999999999
2898,2333,entropy,20,1,7,4,87.53,87.4,99.69
1106,2342,gini,180,1,7,4,87.53,87.4,99.69
2913,2343,entropy,140,1,7,5,87.5,87.32,99.76
2556,2343,entropy,20,2,5,2,87.5,87.4,99.65
2915,2343,entropy,180,1,7,5,87.5,87.29,99.8
1109,2343,gini,60,1,7,5,87.5,87.37,99.69
2295,2343,entropy,20,4,3,5,87.5,87.83999999999999,98.98
479,2343,gini,60,4,3,3,87.5,87.94999999999999,98.82
2883,2343,entropy,80,1,7,2,87.5,87.33999999999999,99.72999999999999
2894,2343,entropy,120,1,7,3,87.5,87.29,99.8
1094,2343,gini,120,1,7,3,87.5,87.37,99.69
2887,2343,entropy,160,1,7,2,87.5,87.32,99.76
2304,2353,entropy,20,5,3,2,87.47,88.35,98.19
2582,2353,entropy,180,2,5,4,87.47,87.39,99.61
1102,2355,gini,100,1,7,4,87.47,87.33999999999999,99.69
454,2355,gini,100,3,3,4,87.47,87.29,99.76
591,2355,gini,140,2,4,3,87.47,87.33999999999999,99.69
443,2355,gini,60,3,3,3,87.47,87.48,99.49
604,2355,gini,40,2,4,5,87.47,87.29,99.76
1095,2355,gini,140,1,7,3,87.47,87.33999999999999,99.69
2886,2355,entropy,140,1,7,2,87.47,87.31,99.72
2880,2355,entropy,20,1,7,2,87.47,87.33999999999999,99.69
477,2355,gini,20,4,3,3,87.47,88.03999999999999,98.61999999999999
2911,2355,entropy,100,1,7,5,87.47,87.29,99.76
2910,2355,entropy,80,1,7,5,87.47,87.31,99.72
2277,2355,entropy,20,4,3,3,87.47,87.72999999999999,99.1
1111,2355,gini,100,1,7,5,87.47,87.31,99.72999999999999
329,2368,gini,120,5,2,2,87.42999999999999,88.12,98.47
2325,2368,entropy,80,5,3,4,87.42999999999999,88.36,98.11
2335,2368,entropy,100,5,3,5,87.42999999999999,88.39,98.07000000000001
2896,2368,entropy,160,1,7,3,87.42999999999999,87.33,99.65
440,2372,gini,180,3,3,2,87.42999999999999,87.33,99.65
2914,2372,entropy,160,1,7,5,87.42999999999999,87.26,99.76
2912,2372,entropy,120,1,7,5,87.42999999999999,87.28,99.72
2331,2375,entropy,20,5,3,5,87.4,88.17,98.35000000000001
2907,2375,entropy,20,1,7,5,87.4,87.28,99.69
2278,2375,entropy,40,4,3,3,87.4,87.67,99.1
456,2375,gini,140,3,3,4,87.4,87.39,99.53
2320,2375,entropy,160,5,3,3,87.4,88.39,98.04
2885,2380,entropy,120,1,7,2,87.4,87.28,99.69
2583,2381,entropy,20,2,5,5,87.37,87.41,99.45
915,2382,gini,140,1,6,3,87.37,87.2,99.76
459,2382,gini,20,3,3,5,87.37,87.48,99.33
2909,2382,entropy,60,1,7,5,87.37,87.22,99.72999999999999
900,2382,gini,20,1,6,2,87.37,87.25,99.69
2906,2382,entropy,180,1,7,4,87.37,87.22,99.72
2430,2382,entropy,20,3,4,4,87.37,87.46000000000001,99.37
922,2382,gini,100,1,6,4,87.37,87.2,99.76
2881,2382,entropy,40,1,7,2,87.37,87.22,99.72999999999999
324,2390,gini,20,5,2,2,87.33,87.9,98.66
909,2390,gini,20,1,6,3,87.33,87.19,99.72
927,2390,gini,20,1,6,5,87.33,87.17,99.76
466,2390,gini,160,3,3,5,87.33,87.27000000000001,99.61
2286,2390,entropy,20,4,3,4,87.33,88.06,98.42999999999999
461,2395,gini,60,3,3,5,87.33,87.25,99.65
579,2396,gini,80,2,4,2,87.3,87.21,99.65
439,2396,gini,160,3,3,2,87.3,87.27000000000001,99.57000000000001
609,2396,gini,140,2,4,5,87.3,87.14,99.76
580,2396,gini,100,2,4,2,87.3,87.19,99.69
331,2396,gini,160,5,2,2,87.3,88.01,98.47
350,2396,gini,180,5,2,4,87.3,87.85,98.7
330,2396,gini,140,5,2,2,87.3,87.94999999999999,98.55000000000001
2727,2396,entropy,20,1,6,5,87.3,87.16000000000001,99.72
921,2396,gini,80,1,6,4,87.3,87.11,99.8
2710,2405,entropy,40,1,6,3,87.3,87.14,99.76
2702,2406,entropy,60,1,6,2,87.27000000000001,87.13,99.72
920,2406,gini,60,1,6,4,87.27000000000001,87.16000000000001,99.69
933,2406,gini,140,1,6,5,87.27000000000001,87.08,99.8
590,2406,gini,120,2,4,3,87.27000000000001,87.13,99.72
918,2406,gini,20,1,6,4,87.27000000000001,87.16000000000001,99.69
901,2406,gini,40,1,6,2,87.27000000000001,87.13,99.72999999999999
907,2406,gini,160,1,6,2,87.27000000000001,87.08,99.8
435,2413,gini,80,3,3,2,87.22999999999999,87.22999999999999,99.53
916,2413,gini,160,1,6,3,87.22999999999999,87.05000000000001,99.8
914,2413,gini,120,1,6,3,87.22999999999999,87.05000000000001,99.8
446,2413,gini,120,3,3,3,87.22999999999999,87.16000000000001,99.65
2258,2413,entropy,180,3,3,4,87.22999999999999,87.16000000000001,99.65
904,2418,gini,100,1,6,2,87.22999999999999,87.08,99.76
610,2418,gini,160,2,4,5,87.22999999999999,87.08,99.76
522,2418,gini,20,5,3,4,87.22999999999999,88.18,98.11
458,2418,gini,180,3,3,4,87.22999999999999,87.13,99.69
349,2418,gini,160,5,2,4,87.22999999999999,88.0,98.39
902,2418,gini,60,1,6,2,87.22999999999999,87.03,99.83999999999999
905,2418,gini,120,1,6,2,87.22999999999999,87.05000000000001,99.8
2386,2418,entropy,40,2,4,3,87.22999999999999,87.08,99.76
928,2418,gini,40,1,6,5,87.22999999999999,87.08,99.76
577,2418,gini,40,2,4,2,87.22999999999999,87.13,99.69
2565,2418,entropy,20,2,5,3,87.22999999999999,87.26,99.49
356,2418,gini,120,5,2,5,87.22999999999999,87.6,98.98
2713,2430,entropy,100,1,6,3,87.2,87.02,99.8
934,2430,gini,160,1,6,5,87.2,87.05000000000001,99.76
598,2430,gini,100,2,4,4,87.2,87.07000000000001,99.72
2731,2430,entropy,100,1,6,5,87.2,87.02,99.8
926,2430,gini,180,1,6,4,87.2,87.07000000000001,99.72
578,2430,gini,60,2,4,2,87.2,87.12,99.65
2706,2430,entropy,140,1,6,2,87.2,87.0,99.83999999999999
932,2430,gini,120,1,6,5,87.2,87.05000000000001,99.76
2388,2430,entropy,80,2,4,3,87.2,87.1,99.69
908,2430,gini,180,1,6,2,87.2,87.02,99.8
2704,2430,entropy,100,1,6,2,87.2,87.07000000000001,99.72999999999999
583,2430,gini,160,2,4,2,87.2,87.1,99.69
357,2430,gini,140,5,2,5,87.2,88.0,98.35000000000001
341,2443,gini,180,5,2,3,87.2,87.59,98.94
912,2443,gini,80,1,6,3,87.2,87.02,99.8
2728,2443,entropy,40,1,6,5,87.2,87.02,99.8
906,2443,gini,140,1,6,2,87.2,87.05000000000001,99.76
447,2443,gini,140,3,3,3,87.2,87.1,99.69
2407,2443,entropy,100,2,4,5,87.2,87.07000000000001,99.72
2701,2449,entropy,40,1,6,2,87.17,87.03999999999999,99.72
432,2450,gini,20,3,3,2,87.17,87.17,99.53
581,2450,gini,120,2,4,2,87.17,87.09,99.65
467,2450,gini,180,3,3,5,87.17,87.07000000000001,99.69
463,2450,gini,100,3,3,5,87.17,87.15,99.57000000000001
2724,2450,entropy,140,1,6,4,87.17,86.99,99.8
2725,2450,entropy,160,1,6,4,87.17,86.97,99.83999999999999
2711,2450,entropy,60,1,6,3,87.17,87.02,99.76
358,2450,gini,160,5,2,5,87.17,87.64,98.82
2144,2450,entropy,60,5,2,4,87.17,87.46000000000001,99.1
2383,2450,entropy,160,2,4,2,87.17,87.03999999999999,99.72
2397,2450,entropy,80,2,4,4,87.17,87.1,99.65
911,2450,gini,60,1,6,3,87.17,87.02,99.76
2404,2462,entropy,40,2,4,5,87.17,87.15,99.57000000000001
437,2463,gini,120,3,3,2,87.13,87.14,99.53
2705,2463,entropy,120,1,6,2,87.13,86.96000000000001,99.8
2722,2463,entropy,100,1,6,4,87.13,86.96000000000001,99.8
2703,2463,entropy,80,1,6,2,87.13,86.96000000000001,99.8
465,2463,gini,140,3,3,5,87.13,87.09,99.61
464,2463,gini,120,3,3,5,87.13,87.14,99.53
917,2463,gini,180,1,6,3,87.13,86.94,99.83999999999999
611,2470,gini,180,2,4,5,87.13,86.99,99.76
597,2470,gini,80,2,4,4,87.13,87.06,99.65
2707,2470,entropy,160,1,6,2,87.13,86.96000000000001,99.8
434,2470,gini,60,3,3,2,87.13,87.11,99.57000000000001
923,2470,gini,120,1,6,4,87.13,86.99,99.76
601,2470,gini,160,2,4,4,87.13,86.99,99.76
585,2470,gini,20,2,4,3,87.13,87.07000000000001,99.65
2723,2470,entropy,120,1,6,4,87.13,86.96000000000001,99.8
438,2470,gini,140,3,3,2,87.13,87.03999999999999,99.69
608,2470,gini,120,2,4,5,87.13,87.01,99.72
433,2470,gini,40,3,3,2,87.13,87.17,99.49
2233,2470,entropy,40,3,3,2,87.13,87.07000000000001,99.65
2156,2470,entropy,120,5,2,5,87.13,87.58,98.86
2379,2470,entropy,80,2,4,2,87.13,87.03999999999999,99.69
584,2484,gini,180,2,4,2,87.1,86.98,99.72
460,2484,gini,40,3,3,5,87.1,87.03999999999999,99.65
903,2484,gini,80,1,6,2,87.1,86.98,99.72
449,2484,gini,180,3,3,3,87.1,87.03999999999999,99.65
925,2484,gini,160,1,6,4,87.1,86.92999999999999,99.8
2732,2484,entropy,120,1,6,5,87.1,86.92999999999999,99.8
2712,2490,entropy,80,1,6,3,87.1,86.91,99.83999999999999
333,2490,gini,20,5,2,3,87.1,88.11,98.04
337,2490,gini,100,5,2,3,87.1,87.66000000000001,98.7
600,2490,gini,140,2,4,4,87.1,87.01,99.69
355,2494,gini,100,5,2,5,87.07000000000001,87.74,98.55000000000001
2730,2494,entropy,80,1,6,5,87.07000000000001,86.95,99.72
359,2494,gini,180,5,2,5,87.07000000000001,87.83999999999999,98.39
924,2494,gini,140,1,6,4,87.07000000000001,86.98,99.69
2387,2494,entropy,60,2,4,3,87.07000000000001,87.01,99.65
2401,2494,entropy,160,2,4,4,87.07000000000001,86.95,99.72
2726,2494,entropy,180,1,6,4,87.07000000000001,86.9,99.8
602,2494,gini,180,2,4,4,87.07000000000001,86.95,99.72
2392,2494,entropy,160,2,4,3,87.07000000000001,86.98,99.69
2398,2494,entropy,100,2,4,4,87.07000000000001,86.92999999999999,99.76
2733,2494,entropy,140,1,6,5,87.07000000000001,86.92999999999999,99.76
327,2494,gini,80,5,2,2,87.07000000000001,87.63,98.7
2394,2494,entropy,20,2,4,4,87.07000000000001,87.0,99.65
448,2494,gini,160,3,3,3,87.07000000000001,87.01,99.65
455,2494,gini,120,3,3,4,87.07000000000001,87.0,99.65
2139,2494,entropy,140,5,2,3,87.07000000000001,87.37,99.1
462,2510,gini,80,3,3,5,87.07000000000001,86.98,99.69
335,2510,gini,60,5,2,3,87.07000000000001,87.6,98.74000000000001
594,2510,gini,20,2,4,4,87.07000000000001,87.01,99.65
2719,2513,entropy,40,1,6,4,87.03,86.92,99.72
334,2513,gini,40,5,2,3,87.03,88.2,97.84
346,2513,gini,100,5,2,4,87.03,87.47,98.9
2720,2513,entropy,60,1,6,4,87.03,86.87,99.8
2729,2513,entropy,60,1,6,5,87.03,86.9,99.76
2141,2513,entropy,180,5,2,3,87.03,87.64999999999999,98.61999999999999
606,2513,gini,80,2,4,5,87.03,86.95,99.69
325,2513,gini,40,5,2,2,87.03,87.21,99.29
2248,2513,entropy,160,3,3,3,87.03,87.0,99.61
2377,2513,entropy,40,2,4,2,87.03,86.95,99.69
913,2513,gini,100,1,6,3,87.03,86.9,99.76
2734,2513,entropy,160,1,6,5,87.03,86.85000000000001,99.83999999999999
929,2513,gini,60,1,6,5,87.03,86.92,99.72
338,2513,gini,120,5,2,3,87.03,87.83999999999999,98.35000000000001
339,2513,gini,140,5,2,3,87.03,87.55,98.78
2253,2513,entropy,80,3,3,4,87.03,87.02,99.57000000000001
441,2513,gini,20,3,3,3,87.03,87.16000000000001,99.37
451,2513,gini,40,3,3,4,87.03,87.0,99.61
2390,2513,entropy,120,2,4,3,87.03,86.9,99.76
2128,2513,entropy,100,5,2,2,87.03,87.33999999999999,99.1
2708,2513,entropy,180,1,6,2,87.03,86.9,99.76
605,2513,gini,60,2,4,5,87.03,86.92,99.72
2238,2535,entropy,140,3,3,2,87.0,86.92,99.69
2256,2535,entropy,140,3,3,4,87.0,86.94,99.65
599,2535,gini,120,2,4,4,87.0,86.87,99.76
2408,2538,entropy,120,2,4,5,87.0,86.87,99.76
2254,2538,entropy,100,3,3,4,87.0,86.99,99.57000000000001
2717,2538,entropy,180,1,6,3,87.0,86.83999999999999,99.8
2378,2538,entropy,60,2,4,2,87.0,86.87,99.76
2266,2538,entropy,160,3,3,5,87.0,87.0,99.57000000000001
2380,2538,entropy,100,2,4,2,87.0,86.9,99.72
457,2538,gini,160,3,3,4,87.0,86.89,99.72
2409,2538,entropy,140,2,4,5,87.0,86.89,99.72
582,2538,gini,140,2,4,2,87.0,86.87,99.76
603,2538,gini,20,2,4,5,87.0,86.92,99.69
593,2538,gini,180,2,4,3,87.0,86.89,99.72
2410,2538,entropy,160,2,4,5,87.0,86.87,99.76
336,2538,gini,80,5,2,3,87.0,87.81,98.35000000000001
2260,2538,entropy,40,3,3,5,87.0,87.18,99.29
2133,2538,entropy,20,5,2,3,87.0,87.62,98.63
2735,2553,entropy,180,1,6,5,86.97,86.81,99.8
2714,2553,entropy,120,1,6,3,86.97,86.81,99.8
345,2553,gini,80,5,2,4,86.97,87.62,98.59
2241,2553,entropy,20,3,3,3,86.97,87.19,99.25
595,2553,gini,40,2,4,4,86.97,86.83999999999999,99.76
2265,2553,entropy,140,3,3,5,86.97,86.92,99.65
2232,2553,entropy,20,3,3,2,86.97,87.2,99.21
931,2553,gini,100,1,6,5,86.97,86.79,99.83999999999999
2700,2561,entropy,20,1,6,2,86.97,86.86,99.72
2234,2561,entropy,60,3,3,2,86.97,86.94,99.61
2389,2561,entropy,100,2,4,3,86.97,86.81,99.8
2405,2561,entropy,60,2,4,5,86.97,86.94,99.61
910,2561,gini,40,1,6,3,86.97,86.83999999999999,99.76
452,2561,gini,60,3,3,4,86.97,86.94,99.61
930,2567,gini,80,1,6,5,86.92999999999999,86.81,99.76
2129,2567,entropy,120,5,2,2,86.92999999999999,87.33,98.98
2246,2567,entropy,120,3,3,3,86.92999999999999,86.89,99.65
2709,2567,entropy,20,1,6,3,86.92999999999999,86.89,99.65
340,2567,gini,160,5,2,3,86.92999999999999,87.51,98.7
352,2567,gini,40,5,2,5,86.92999999999999,87.8,98.27
445,2567,gini,100,3,3,3,86.92999999999999,86.86,99.69
2255,2567,entropy,120,3,3,4,86.92999999999999,86.91,99.61
935,2567,gini,180,1,6,5,86.92999999999999,86.83,99.72999999999999
2395,2567,entropy,40,2,4,4,86.92999999999999,86.83999999999999,99.72
453,2567,gini,80,3,3,4,86.92999999999999,86.94,99.57000000000001
586,2567,gini,40,2,4,3,86.92999999999999,86.86,99.69
720,2567,gini,20,1,5,2,86.92999999999999,86.72999999999999,99.88
730,2567,gini,40,1,5,3,86.92999999999999,86.78,99.8
2384,2581,entropy,180,2,4,2,86.92999999999999,86.81,99.76
307,2582,gini,40,4,2,4,86.9,87.17,99.17
347,2582,gini,120,5,2,4,86.9,87.48,98.7
332,2584,gini,180,5,2,2,86.9,87.58,98.55000000000001
2157,2584,entropy,140,5,2,5,86.9,87.4,98.82
589,2584,gini,100,2,4,3,86.9,86.83,99.69
2716,2584,entropy,160,1,6,3,86.9,86.78,99.76
2718,2584,entropy,20,1,6,4,86.9,86.76,99.8
2261,2584,entropy,60,3,3,5,86.9,87.06,99.33
592,2584,gini,160,2,4,3,86.9,86.83,99.69
2257,2584,entropy,160,3,3,4,86.9,86.85000000000001,99.65
2250,2584,entropy,20,3,3,4,86.9,86.96000000000001,99.49
2242,2584,entropy,40,3,3,3,86.9,86.98,99.45
2245,2584,entropy,100,3,3,3,86.9,86.81,99.72
2251,2584,entropy,40,3,3,4,86.9,87.06,99.33
319,2584,gini,100,4,2,5,86.9,86.83,99.69
588,2597,gini,80,2,4,3,86.87,86.75,99.76
2393,2597,entropy,180,2,4,3,86.87,86.8,99.69
2158,2597,entropy,160,5,2,5,86.87,87.03,99.33
2249,2597,entropy,180,3,3,3,86.87,86.83,99.65
596,2597,gini,60,2,4,4,86.87,86.75,99.76
2127,2602,entropy,80,5,2,2,86.87,87.51,98.61999999999999
2142,2602,entropy,20,5,2,4,86.87,87.58,98.50999999999999
2406,2604,entropy,80,2,4,5,86.83,86.72,99.76
2400,2604,entropy,140,2,4,4,86.83,86.72,99.76
2263,2604,entropy,100,3,3,5,86.83,86.82,99.61
2146,2604,entropy,100,5,2,4,86.83,87.2,99.02
2721,2604,entropy,80,1,6,4,86.83,86.72,99.76
2252,2604,entropy,60,3,3,4,86.83,86.77,99.69
2239,2604,entropy,160,3,3,2,86.83,86.77,99.69
2259,2604,entropy,20,3,3,5,86.83,86.87,99.53
2715,2604,entropy,140,1,6,3,86.83,86.72,99.76
2155,2604,entropy,100,5,2,5,86.83,87.42,98.7
2381,2604,entropy,120,2,4,2,86.83,86.77,99.69
2149,2604,entropy,160,5,2,4,86.83,87.07000000000001,99.21
2382,2604,entropy,140,2,4,2,86.83,86.77,99.69
2244,2617,entropy,80,3,3,3,86.8,86.69,99.76
328,2617,gini,100,5,2,2,86.8,87.31,98.82
2143,2617,entropy,40,5,2,4,86.8,86.89,99.45
2240,2617,entropy,180,3,3,2,86.8,86.74,99.69
2376,2617,entropy,20,2,4,2,86.8,86.77,99.65
2264,2617,entropy,120,3,3,5,86.8,86.72,99.72
733,2617,gini,100,1,5,3,86.8,86.67,99.8
2521,2617,entropy,40,1,5,2,86.8,86.64,99.83999999999999
737,2617,gini,180,1,5,3,86.8,86.64,99.83999999999999
749,2617,gini,60,1,5,5,86.8,86.67,99.8
738,2617,gini,20,1,5,4,86.8,86.72,99.72999999999999
731,2617,gini,60,1,5,3,86.8,86.67,99.8
2396,2617,entropy,60,2,4,4,86.8,86.77,99.65
740,2617,gini,60,1,5,4,86.8,86.67,99.8
2399,2631,entropy,120,2,4,4,86.77,86.69,99.72
728,2631,gini,180,1,5,2,86.77,86.64,99.8
736,2631,gini,160,1,5,3,86.77,86.64,99.8
2140,2631,entropy,160,5,2,3,86.77,87.09,99.1
587,2631,gini,60,2,4,3,86.77,86.74,99.65
2237,2631,entropy,120,3,3,2,86.77,86.74,99.65
353,2631,gini,60,5,2,5,86.77,87.22999999999999,98.9
2391,2638,entropy,140,2,4,3,86.77,86.71,99.69
2402,2638,entropy,180,2,4,4,86.77,86.71,99.69
742,2638,gini,100,1,5,4,86.77,86.64,99.8
2403,2638,entropy,20,2,4,5,86.77,86.94,99.33
2135,2638,entropy,60,5,2,3,86.77,87.03999999999999,99.17
2148,2638,entropy,140,5,2,4,86.77,87.03999999999999,99.17
723,2638,gini,80,1,5,2,86.77,86.61,99.83999999999999
2236,2638,entropy,100,3,3,2,86.77,86.74,99.65
326,2638,gini,60,5,2,2,86.77,87.46000000000001,98.55000000000001
2247,2647,entropy,140,3,3,3,86.72999999999999,86.68,99.69
406,2647,gini,40,2,3,3,86.72999999999999,86.63,99.76
2526,2647,entropy,140,1,5,2,86.72999999999999,86.58,99.83999999999999
2262,2647,entropy,80,3,3,5,86.72999999999999,86.78,99.53
727,2647,gini,160,1,5,2,86.72999999999999,86.58,99.83999999999999
747,2647,gini,20,1,5,5,86.72999999999999,86.63,99.76
2235,2647,entropy,80,3,3,2,86.72999999999999,86.66,99.72
442,2647,gini,40,3,3,3,86.72999999999999,86.71,99.65
745,2647,gini,160,1,5,4,86.72999999999999,86.58,99.83999999999999
289,2647,gini,40,4,2,2,86.72999999999999,86.87,99.41
755,2647,gini,180,1,5,5,86.72999999999999,86.58,99.83999999999999
2131,2647,entropy,160,5,2,2,86.72999999999999,87.17,98.94
2385,2659,entropy,20,2,4,3,86.72999999999999,86.63,99.76
2147,2659,entropy,120,5,2,4,86.72999999999999,87.01,99.17
295,2659,gini,160,4,2,2,86.72999999999999,86.89,99.37
729,2659,gini,20,1,5,3,86.72999999999999,86.58,99.83999999999999
751,2659,gini,100,1,5,5,86.72999999999999,86.58,99.83999999999999
753,2659,gini,140,1,5,5,86.72999999999999,86.61,99.8
2520,2659,entropy,20,1,5,2,86.72999999999999,86.61,99.8
309,2659,gini,80,4,2,4,86.72999999999999,86.92999999999999,99.29
